tweetID,text_score,text_score_expansion,hashtag,hasURL,isReply,length,tweet_topic_time_diff,semantic_overlap,#entityTypes,#entities,organization_entities,person_entities,work_entities,event_entities,species_entities,places_entities,nFollowers,nFriends,nFavorties,nListed,isVerified,isGeoEnabled,twitterAge,#tweetsPosted,relevanceJudge
30299,-9.33964,-8.35067,0,1,0,116,0,0,2,5,1,0,1,0,0,0,158,0,0,0,0,0,1.287051,5824,0
30300,-9.19457,-8.90991,0,0,0,136,0,1,1,1,1,0,0,0,0,0,84,191,6,1,0,1,4.533908,1419,1
30301,-16,-16,0,1,0,34,3,0,0,1,0,0,0,0,0,0,4833,621,0,232,0,1,1.313591,6155,0
30302,-16,-16,0,1,0,70,0,0,0,1,0,0,0,0,0,0,258,312,0,4,0,0,1.982695,6770,0
30303,-16,-16,0,1,0,116,4,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30304,-16,-16,0,1,0,80,2,0,0,0,0,0,0,0,0,0,435,1457,0,1,0,0,1.156733,15718,0
30305,-9.33924,-16,0,1,0,46,2,0,0,0,0,0,0,0,0,0,10,27,4,0,0,1,1.120392,980,0
30306,-16,-16,0,0,0,123,16,0,2,4,0,0,2,0,0,1,116,0,0,3,0,0,1.265199,10855,0
30307,-16,-16,0,0,0,140,0,0,0,0,0,0,0,0,0,0,15,17,2,0,0,0,1.159275,167,0
30308,-16,-16,0,1,0,59,1,0,1,1,0,0,1,0,0,0,498,54,0,8,0,0,1.682967,409,0
30309,-9.79138,-9.50285,0,0,1,136,0,0,0,3,0,0,0,0,0,0,246,71,0,2,0,0,1.87834,4660,0
30310,-16,-16,1,0,0,140,0,0,1,4,0,0,4,0,0,0,626,405,144,26,0,0,2.776364,35535,0
30311,-8.8051,-8.60836,0,0,0,16,3,1,1,1,1,0,0,0,0,0,472,282,17,6,0,0,2.964067,39899,0
30312,-16,-16,0,1,0,73,3,0,1,2,0,1,0,0,0,0,1564,1999,0,14,0,0,1.464735,40008,0
30313,-16,-8.96107,0,1,0,116,9,0,1,4,0,3,0,0,0,0,126,108,0,0,0,0,2.153557,12133,0
30314,-7.05667,-7.40159,0,1,0,121,0,0,0,1,0,0,0,0,0,0,332,28,0,0,0,0,1.512578,4798,0
30315,-16,-16,0,1,0,67,0,0,1,1,0,1,0,0,0,0,636,169,4,17,0,0,1.089991,969,0
30316,-16,-16,0,1,0,116,0,0,2,8,1,1,0,0,0,0,3170,3489,0,3,0,0,1.746465,49939,1
30317,-16,-16,0,0,0,57,9,0,0,2,0,0,0,0,0,0,247,215,23,1,0,0,2.744445,36387,0
30318,-16,-16,0,1,0,98,0,0,2,3,1,1,0,0,0,0,1424,186,1,84,0,0,2.96729,1154,0
30319,-16,-16,0,1,0,120,8,0,0,0,0,0,0,0,0,0,1304,1962,33,44,0,1,2.691714,22024,0
30320,-16,-16,1,0,0,94,2,0,0,1,0,0,0,0,0,0,1905,383,163,79,0,0,1.689474,32890,0
30321,-16,-16,0,0,0,103,13,0,1,2,0,0,2,0,0,0,444,197,12,6,0,0,2.705182,16965,0
30322,-16,-16,0,0,1,98,0,0,0,2,0,0,0,0,0,0,1369,0,0,75,0,0,2.509519,361960,0
30323,-8.62812,-8.26929,1,0,0,131,7,0,0,1,0,0,0,0,0,0,1949,664,4,141,0,1,2.12576,12577,0
30324,-16,-16,0,1,0,94,3,0,3,3,1,1,2,0,0,0,36,55,1,2,0,0,2.776229,1452,0
30325,-16,-16,0,1,0,123,1,0,1,5,0,0,1,0,0,0,346,199,16,80,0,0,1.558497,6408,0
30326,-9.61794,-8.01537,0,1,0,57,3,0,1,1,0,1,0,0,0,0,78,70,0,0,0,1,1.366826,13064,0
30327,-16,-16,1,0,0,34,1,0,0,0,0,0,0,0,0,0,272,222,2563,10,0,1,2.661782,13892,0
30328,-16,-16,0,0,1,54,2,0,1,1,0,0,1,0,0,0,198,485,25,3,0,0,2.076181,7335,0
30329,-9.51701,-9.11152,0,1,0,121,14,0,2,5,2,0,1,0,0,0,1864,1849,275,126,0,1,4.944321,21114,0
30330,-5.89981,-4.73527,0,1,0,71,8,0,3,4,1,1,0,0,0,1,234,55,0,5,0,0,2.45169,30169,0
30331,-9.88968,-7.71005,0,0,0,9,1,0,0,0,0,0,0,0,0,0,130,103,7,13,0,1,2.246235,3716,0
30332,-9.8817,-10.0338,0,0,0,126,1,0,1,1,0,0,1,0,0,0,1043,1879,0,91,0,0,2.667445,1128,0
30333,-16,-16,0,0,0,21,1,0,0,0,0,0,0,0,0,0,74,53,7,0,0,0,1.462945,1127,0
30334,-16,-16,0,1,0,66,15,0,0,3,0,0,0,0,0,0,1378,1113,0,61,0,0,3.427225,2906,0
30335,-16,-10.0613,0,1,0,80,0,0,1,1,0,1,0,0,0,0,3149,3061,0,12,0,0,2.63513,49022,0
30336,-16,-16,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30337,-16,-16,0,0,0,43,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1.082262,2991,0
30338,-16,-16,0,0,1,97,0,0,0,0,0,0,0,0,0,0,111,197,20,1,0,1,2.678882,7516,0
30339,-16,-16,0,1,0,115,0,0,0,3,0,0,0,0,0,0,1184,885,2386,94,0,1,2.693692,5725,0
30340,-16,-16,0,1,0,23,16,0,1,1,1,0,0,0,0,0,406,1,0,4,0,0,2.563724,37745,0
30341,-16,-16,0,0,0,137,1,0,1,3,0,0,2,0,0,0,3389,1104,143,119,0,0,2.526373,27725,0
30342,-16,-16,0,1,0,43,0,0,0,0,0,0,0,0,0,0,579,623,0,10,0,0,3.093421,448,0
30343,-9.35669,-7.64883,0,1,0,64,0,0,1,2,2,0,0,0,0,0,543,1350,9,21,0,0,2.124987,3691,1
30344,-16,-16,0,1,0,113,3,0,0,2,0,0,0,0,0,0,828,519,0,6,0,0,1.862421,11348,0
30345,-10.4037,-8.50099,1,0,0,64,9,0,0,2,0,0,0,0,0,0,1117,668,10,35,0,0,2.725343,13178,0
30346,-16,-16,0,1,0,60,0,1,1,3,0,0,1,0,0,0,93,395,0,1,0,0,2.841557,1593,0
30347,-10.9423,-8.90419,0,1,0,116,0,0,0,1,0,0,0,0,0,0,15,52,0,0,0,0,1.339372,874,0
30348,-16,-16,0,0,1,49,0,0,0,0,0,0,0,0,0,0,365,164,18,6,0,1,2.685028,21989,0
30349,-16,-16,1,1,0,52,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30350,-16,-16,0,1,0,84,6,0,0,2,0,0,0,0,0,0,87,0,0,0,0,0,2.432289,24758,0
30351,-11.5721,-10.7008,0,0,0,65,0,1,1,1,1,0,0,0,0,0,291,257,8,0,0,0,1.088454,7109,0
30352,-10.2955,-8.46621,1,0,1,94,6,0,1,4,0,1,0,0,0,0,850,1906,3,28,0,1,2.929396,4674,0
30353,-16,-16,0,0,0,88,8,0,1,3,0,0,1,0,0,0,126,420,377,0,0,0,1.513343,24552,0
30354,-16,-16,0,1,0,116,5,1,2,5,1,0,0,0,0,1,1404,0,0,52,0,0,1.573069,87156,0
30355,-9.68411,-7.89438,0,1,0,105,1,0,1,2,0,0,0,0,0,1,527,146,0,12,0,0,2.056977,31968,0
30356,-9.75091,-8.06307,1,0,0,28,0,0,1,1,0,0,0,0,0,1,276,276,3,2,0,0,2.286245,20726,0
30357,-9.484,-9.08977,0,1,0,116,11,0,2,5,0,1,1,0,0,0,80,0,0,1,0,0,1.53599,5055,0
30358,-7.97964,-7.94152,0,1,0,103,12,1,1,4,1,0,0,0,0,0,2777,312,3,182,0,0,3.267406,6029,1
30359,-16,-16,0,1,0,72,3,0,1,3,0,0,3,0,0,0,210,141,56,34,0,0,4.224581,12270,0
30360,-16,-16,0,1,0,116,7,0,1,6,0,0,3,0,0,0,11692,1992,11,16,0,0,2.969766,15064,0
30361,-10.1889,-16,1,1,0,121,0,0,1,5,5,0,0,0,0,0,1931,938,0,106,0,0,2.246624,7239,0
30362,-16,-16,0,0,0,133,0,0,0,0,0,0,0,0,0,0,186,282,4,1,0,0,2.629518,12159,0
30363,-16,-16,0,0,0,135,16,0,3,9,1,2,3,0,0,0,494,283,2,3,0,0,2.928063,51132,0
30364,-16,-16,0,0,0,43,7,0,0,1,0,0,0,0,0,0,64,96,0,0,0,0,2.368846,1416,0
30365,-16,-16,0,1,0,116,2,0,0,0,0,0,0,0,0,0,5226,5400,3,32,0,0,2.734583,15305,0
30366,-16,-16,0,0,0,48,0,0,0,0,0,0,0,0,0,0,1331,861,832,23,0,0,1.699115,48641,0
30367,-16,-16,0,0,1,139,0,0,0,0,0,0,0,0,0,0,783,738,317,59,0,0,3.120212,22710,0
30368,-16,-16,0,1,0,117,6,0,2,3,1,1,0,0,0,0,130,189,20,1,0,0,1.176889,15655,0
30369,-16,-16,0,0,0,133,1,0,0,7,0,0,0,0,0,0,567,946,0,35,0,1,1.150574,2825,0
30370,-16,-16,0,0,0,69,4,0,0,0,0,0,0,0,0,0,446,989,1,50,0,1,2.593013,4133,0
30371,-16,-16,0,1,0,31,0,0,0,0,0,0,0,0,0,0,2041,2,1,69,0,0,2.282388,175874,0
30372,-16,-16,0,0,0,77,0,0,1,5,0,0,3,0,0,0,140,27,29,3,0,0,3.637361,6143,0
30373,-9.90614,-8.06099,1,1,0,83,9,0,2,2,1,0,1,0,0,0,247,288,102,15,0,0,3.681807,4603,0
30374,-16,-16,0,0,1,39,8,0,1,1,0,0,0,0,0,1,667,717,17,9,0,0,3.009969,18125,0
30375,-16,-16,0,1,0,48,0,1,1,2,0,0,1,0,0,0,1691,1776,0,9,0,0,1.401778,20040,0
30376,-11.1238,-16,0,0,0,33,2,0,1,1,0,1,0,0,0,0,204,241,16,2,0,1,2.01526,1289,0
30377,-16,-16,0,0,1,137,0,0,0,0,0,0,0,0,0,0,737,363,23,18,0,1,2.963367,11212,0
30378,-16,-16,1,1,0,111,5,0,2,3,0,2,1,0,0,0,2406,2057,0,38,0,0,4.338118,89166,0
30379,-16,-16,0,0,1,138,0,0,0,0,0,0,0,0,0,0,11792,6733,1,137,0,0,1.578045,31404,0
30380,-16,-16,0,1,0,124,4,0,2,4,0,1,1,0,0,0,36815,15064,22,2726,0,0,4.088884,27295,1
30381,-9.90733,-8.06173,0,1,0,111,1,0,1,2,3,0,0,0,0,0,243,429,0,1,0,0,1.327453,7679,0
30382,-16,-16,0,0,0,139,0,0,0,3,0,0,0,0,0,0,26329,24630,332,936,0,0,2.705295,61187,0
30383,-16,-16,0,1,0,116,1,0,1,2,0,0,0,0,0,1,2787,2877,0,20,0,0,1.307973,53505,0
30384,-16,-16,0,0,1,124,4,0,1,2,1,0,0,0,0,0,1184,687,19,70,0,1,3.966451,9465,0
30385,-7.12292,-16,1,1,0,87,0,0,0,1,0,0,0,0,0,0,46,1,0,1,0,0,1.61882,15173,0
30386,-16,-16,0,1,0,91,1,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30387,-16,-16,0,0,1,88,2,0,0,1,0,0,0,0,0,0,683,573,39,20,0,1,1.716011,15691,0
30388,-16,-16,0,0,1,79,14,0,1,1,1,0,0,0,0,0,222,88,1,0,0,1,1.381079,8788,0
30389,-16,-16,0,0,0,137,11,0,1,5,0,0,1,0,0,0,69,114,2,0,0,0,1.881031,1707,0
30390,-9.99883,-8.24348,0,1,0,45,0,0,0,0,0,0,0,0,0,0,36,25,1,4,0,0,2.325723,18,0
30391,-16,-16,0,1,0,70,0,0,0,1,0,0,0,0,0,0,33,5,2,3,0,0,2.994246,3035,0
30392,-16,-16,0,0,0,19,0,0,0,0,0,0,0,0,0,0,176,154,1,1,0,0,2.083957,5085,0
30393,-16,-16,0,1,0,95,3,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,1.153746,48,0
30394,-10.4948,-16,0,1,0,71,3,0,1,2,1,0,0,0,0,0,2060,79,0,31,0,0,1.934637,82010,0
30395,-9.83294,-8.00603,0,0,1,88,1,0,0,0,0,0,0,0,0,0,14729,360,13,425,0,0,2.960499,4630,0
30396,-16,-16,0,1,0,110,1,0,2,3,1,0,1,0,0,0,1177,1994,8,7,0,0,1.394858,12918,0
30397,-10,-8.2445,1,1,0,120,6,0,1,3,1,0,0,0,0,0,325,0,0,22,0,0,1.698191,14646,0
30398,-16,-16,0,0,0,102,7,0,0,0,0,0,0,0,0,0,628,50,15,27,0,1,1.980337,25551,0
30399,-10.638,-10.2688,1,1,0,96,1,0,1,1,0,1,0,0,0,0,2780,293,1633,208,0,0,2.068272,212599,0
30400,-10.8288,-10.3976,0,1,0,60,0,0,0,1,0,0,0,0,0,0,35,130,4,1,0,0,1.086196,336,0
30401,-9.79168,-8.14633,0,1,0,63,0,1,0,1,0,0,0,0,0,0,79,147,24,2,0,0,2.07573,3100,0
30402,-7.28529,-7.43086,1,0,0,107,10,0,0,2,0,0,0,0,0,0,181,97,138,5,0,0,2.283411,12403,0
30403,-16,-16,0,1,0,116,0,0,1,3,0,0,1,0,0,0,1280,179,7,3,0,0,1.130774,29806,0
30404,-16,-16,0,0,0,138,0,0,0,4,0,0,0,0,0,0,17,4,0,0,0,0,2.805436,20,0
30405,-10.6396,-10.2704,0,1,0,79,0,0,0,0,0,0,0,0,0,0,219,322,43,6,0,1,4.270507,2559,0
30406,-16,-16,0,1,0,20,2,0,0,1,0,0,0,0,0,0,4121,3706,20,115,0,0,2.94909,20160,0
30407,-9.94132,-8.258,1,0,0,63,7,0,0,0,0,0,0,0,0,0,139,262,95,1,0,0,3.028953,2128,0
30408,-16,-16,0,1,0,54,0,0,1,3,0,0,0,0,0,1,1002,1828,35,103,0,1,2.193774,10751,0
30409,-16,-16,0,0,0,139,4,0,2,5,0,1,1,0,0,0,345,426,62,16,0,0,1.703157,9767,0
30410,-16,-16,0,0,1,136,0,0,1,3,0,0,0,0,0,1,454,908,80,23,0,0,1.988282,3723,0
30411,-16,-16,0,1,0,116,9,0,0,3,0,0,0,0,0,0,12751,11297,121,681,0,0,3.361334,50866,0
30412,-16,-16,0,0,0,140,13,0,0,1,0,0,0,0,0,0,235,77,20,1,0,0,1.728091,15065,0
30413,-16,-16,0,0,1,134,0,0,0,0,0,0,0,0,0,0,955,784,74,49,0,0,1.182763,10219,0
30414,-16,-9.06432,1,0,0,139,2,0,0,0,0,0,0,0,0,0,115723,632,1,4138,0,0,2.893162,95727,0
30415,-16,-16,0,1,0,119,6,0,1,3,0,3,0,0,0,0,100,250,81,1,0,0,1.198233,1619,0
30416,-16,-16,0,1,0,65,0,0,1,4,0,0,1,0,0,0,1074,1077,0,9,0,0,1.288908,21206,0
30417,-16,-16,0,1,0,115,0,0,0,2,0,0,0,0,0,0,2568,2614,0,24,0,0,2.973605,42886,0
30418,-16,-16,0,1,0,116,6,0,1,1,0,1,0,0,0,0,170,1,0,2,0,0,2.19949,5005,0
30419,-16,-16,0,0,1,93,7,0,0,0,0,0,0,0,0,0,27,30,106,6,0,0,1.544883,1599,0
30420,-16,-16,1,1,0,78,0,0,1,2,0,0,1,0,0,0,8832,9878,4,44,0,1,1.433208,72841,0
30421,-16,-16,0,0,0,49,0,0,0,0,0,0,0,0,0,0,897,717,20,17,0,0,2.763611,54648,0
30422,-16,-16,1,1,0,93,9,0,0,0,0,0,0,0,0,0,4694,2401,1808,418,0,0,3.413895,110664,1
30423,-10.3373,-8.14313,0,0,0,133,14,1,2,5,1,0,0,0,0,1,715,1642,0,8,0,0,1.489189,30611,0
30424,-16,-16,0,0,0,30,0,0,1,1,1,0,0,0,0,0,74,0,0,0,0,0,1.186987,23797,0
30425,-10.3393,-8.14462,1,1,0,113,5,1,3,5,1,0,1,0,0,2,209,61,22,9,0,1,2.070879,18934,0
30426,-16,-16,0,0,0,32,2,0,0,0,0,0,0,0,0,0,3797,143,1,118,0,0,3.055859,429,0
30427,-16,-16,0,0,0,9,4,0,0,0,0,0,0,0,0,0,2495,586,8,15,0,0,2.621323,250838,0
30428,-8.8063,-8.60956,0,0,0,31,12,1,1,1,1,0,0,0,0,0,433,433,227,5,0,0,2.716523,45267,0
30429,-16,-16,0,1,0,70,13,0,1,2,0,0,1,0,0,0,1817,1867,0,16,0,0,1.794248,10728,0
30430,-8.58049,-8.65229,0,0,0,93,0,0,0,1,0,0,0,0,0,0,28,22,1,3,0,0,2.086341,3748,1
30431,-16,-16,0,0,0,114,0,0,0,2,0,0,0,0,0,0,88,79,1,0,0,0,2.973712,2094,0
30432,-6.67635,-7.03132,0,1,1,29,0,0,0,1,0,0,0,0,0,0,461,301,18,54,0,0,3.001005,7848,0
30433,-16,-16,0,1,0,119,1,0,0,4,0,0,0,0,0,0,50,35,0,0,0,0,1.75796,12587,0
30434,-16,-16,0,1,0,109,5,0,2,3,0,1,1,0,0,0,78201,36227,1081,2343,0,0,3.493118,30153,0
30435,-16,-16,0,0,0,30,9,0,1,2,1,0,0,0,0,0,124,175,9,3,0,0,3.768766,7550,0
30436,-16,-16,0,0,0,18,0,0,0,0,0,0,0,0,0,0,165,207,2,0,0,1,1.651703,1643,0
30437,-16,-16,1,1,1,116,5,0,2,4,0,0,1,0,0,1,330,8,51,267,0,0,1.161072,151540,0
30438,-16,-16,0,1,0,84,0,0,0,1,0,0,0,0,0,0,44,58,1,1,0,0,2.597494,704,0
30439,-16,-16,0,1,0,42,0,0,2,2,0,0,1,0,0,1,133,242,12,5,0,0,3.027371,689,0
30440,-16,-16,0,1,0,91,0,0,1,2,0,1,0,0,0,0,16,6,0,0,0,0,1.094589,3175,0
30441,-11.1335,-9.04795,1,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30442,-16,-16,0,1,0,47,0,0,0,0,0,0,0,0,0,0,275,154,0,0,0,0,1.224281,3912,0
30443,-16,-16,1,0,0,95,9,0,1,2,0,0,2,0,0,0,647,651,75,86,0,1,4.262066,13856,0
30444,-9.57051,-9.2606,0,1,0,116,0,1,0,1,0,0,0,0,0,0,6481,6906,0,50,0,0,2.377881,110808,1
30445,-16,-16,0,1,0,116,8,0,1,6,0,0,0,0,0,1,701,0,0,7,0,0,1.928699,57601,0
30446,-16,-16,1,1,0,93,9,0,2,3,0,2,1,0,0,0,136,369,3,7,0,1,1.783688,2629,0
30447,-16,-16,0,1,0,116,2,0,0,1,0,0,0,0,0,0,644,0,0,2,0,0,2.866915,52682,0
30448,-16,-16,0,0,1,94,9,0,0,1,0,0,0,0,0,0,445,550,291,28,0,0,1.492317,8308,0
30449,-8.77137,-7.2093,1,1,0,116,4,0,2,2,0,2,0,0,0,1,1263,785,70,85,0,0,2.464846,2546,1
30450,-16,-16,0,1,0,114,0,0,0,1,0,0,0,0,0,0,428,524,36,4,0,0,1.692424,47145,0
30451,-16,-16,1,1,0,120,3,0,1,5,3,0,0,0,0,0,1839,128,0,65,0,0,1.816805,6933,0
30452,-16,-16,0,1,0,114,0,0,0,3,0,0,0,0,0,0,481,55,0,4,0,0,2.131062,129665,0
30453,-16,-16,0,0,0,113,2,0,0,4,0,0,0,0,0,0,864,775,64,12,0,0,4.148793,4635,0
30454,-10.4517,-10.056,0,1,0,116,5,0,0,1,0,0,0,0,0,0,2833,415,0,33,0,0,1.922441,267552,0
30455,-16,-16,0,0,0,101,0,0,0,2,0,0,0,0,0,0,406,197,148,2,0,0,2.872801,36877,0
30456,-16,-16,0,1,0,65,0,0,0,2,0,0,0,0,0,0,1657,1590,12,43,0,0,2.48291,2132,0
30457,-16,-16,0,0,1,57,0,0,0,0,0,0,0,0,0,0,194,116,25,23,0,1,2.470089,16048,0
30458,-9.25029,-7.23051,0,0,0,138,8,0,0,0,0,0,0,0,0,0,720,196,5,48,0,1,2.92568,977,0
30459,-16,-13.6181,0,0,0,140,6,0,1,2,0,1,0,0,0,0,1306,1283,7,69,0,1,2.020577,7696,0
30460,-16,-16,1,1,0,106,0,0,0,0,0,0,0,0,0,0,1778873,458,3,10125,1,0,3.983611,7199,0
30461,-7.76818,-7.78405,0,1,0,116,7,1,1,4,2,0,0,0,0,0,127,30,0,0,0,0,2.420999,3352,0
30462,-16,-16,0,1,0,82,0,0,0,1,0,0,0,0,0,0,185,201,1,11,0,0,2.356051,313,0
30463,-9.89367,-7.71303,1,1,0,41,0,0,2,2,0,1,1,0,0,0,538,527,182,70,0,1,2.797286,12103,0
30464,-16,-16,0,0,0,51,1,0,0,2,0,0,0,0,0,0,1919,370,13,124,0,0,3.136964,839,1
30465,-6.23335,-6.75608,0,0,1,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30466,-8.62971,-8.27087,0,1,0,111,0,0,0,2,0,0,0,0,0,0,385,430,14,29,0,1,1.648339,940,0
30467,-16,-16,0,1,0,116,0,0,1,1,0,0,1,0,0,0,3257,3076,8,29,0,1,2.922842,59450,0
30468,-8.84575,-8.99641,0,0,0,70,1,0,0,3,0,0,0,0,0,0,73,199,9,0,0,0,1.532853,4334,0
30469,-16,-16,1,0,0,125,1,0,0,2,0,0,0,0,0,0,3210,657,20,104,0,1,2.633318,32985,0
30470,-16,-16,1,0,0,140,8,0,0,0,0,0,0,0,0,0,127,239,0,3,0,0,1.152337,805,0
30471,-7.31565,-16,0,0,1,47,5,0,0,0,0,0,0,0,0,0,2529,1968,76,56,0,0,1.602397,82058,0
30472,-9.32961,-8.90095,0,1,0,116,5,0,0,1,0,0,0,0,0,0,1821,1472,2,45,0,1,3.40718,23534,0
30473,-16,-16,0,1,0,46,1,0,0,0,0,0,0,0,0,0,150,152,386,3,0,0,2.14911,10165,0
30474,-16,-16,0,1,0,55,0,0,0,0,0,0,0,0,0,0,487,1093,0,3,0,0,2.531226,9069,0
30475,-7.29171,-16,0,1,0,116,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30476,-16,-16,0,0,1,56,3,0,1,4,0,0,3,0,0,0,158,207,15,2,0,1,1.101285,3922,0
30477,-16,-16,0,1,0,56,5,0,0,0,0,0,0,0,0,0,16,37,0,0,0,1,1.166769,64,0
30478,-16,-16,1,1,1,82,4,0,0,1,0,0,0,0,0,0,1022,1135,5,6,0,0,1.574052,11097,0
30479,-16,-10.7237,0,0,0,135,8,1,2,6,0,3,0,0,0,1,226,684,61,17,0,0,2.014741,2082,0
30480,-16,-16,0,1,0,116,3,0,1,1,0,1,0,0,0,0,1654,1987,0,8,0,0,2.575321,30581,0
30481,-16,-16,0,0,0,84,5,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
30482,-9.88368,-9.70789,0,0,1,136,7,0,0,3,0,0,0,0,0,0,480,936,1561,10,0,0,2.772226,9798,0
30483,-16,-16,0,0,0,90,0,0,1,2,0,0,1,0,0,0,4188,1535,882,178,0,0,2.835912,38362,0
30484,-16,-16,0,1,0,38,3,0,0,0,0,0,0,0,0,0,477,1925,0,5,0,0,1.193033,4302,0
30485,-16,-16,1,1,0,116,1,0,1,3,0,2,0,0,0,0,180,155,0,0,0,0,1.532514,10330,0
30486,-16,-16,0,1,0,92,10,0,0,0,0,0,0,0,0,0,331,505,0,8,0,1,2.227939,3085,0
30487,-16,-10.0989,0,1,0,116,4,0,2,4,1,0,2,0,0,0,747,904,0,7,0,0,1.735181,28773,0
30488,-16,-16,0,0,0,91,0,0,1,1,1,0,0,0,0,0,669,434,4,3,0,1,1.673286,36685,0
30489,-7.72318,-7.8559,0,1,0,62,0,0,1,2,0,0,0,0,0,1,75,163,22,3,0,0,NA,1738,1
30490,-16,-16,0,1,0,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30491,-16,-16,0,1,0,53,1,0,0,0,0,0,0,0,0,0,448,980,365,1,0,1,2.397027,5143,0
30492,-11.5741,-10.7028,0,0,0,70,16,1,1,3,1,0,0,0,0,0,84,138,0,3,0,0,2.953471,1386,0
30493,-7.72016,-7.61958,0,1,0,116,8,1,1,1,1,0,0,0,0,0,319,2004,1,2,0,0,1.290494,8035,1
30494,-10.7817,-10.5997,0,1,0,104,8,1,2,3,1,0,0,0,0,2,177,156,1,0,0,0,2.506094,1318,1
30495,-16,-16,1,0,0,138,5,0,0,4,0,0,0,0,0,0,945,873,23,23,0,0,1.327345,13799,0
30496,-16,-16,0,1,0,53,0,0,0,0,0,0,0,0,0,0,373,10,0,35,0,0,2.924669,1343,0
30497,-16,-16,0,1,0,48,12,0,0,2,0,0,0,0,0,0,380,0,0,0,0,0,1.266335,9876,0
30498,-16,-16,0,1,0,100,0,0,1,2,0,0,0,0,0,1,24,38,42,0,0,0,2.70965,672,0
30499,-16,-16,0,1,0,107,0,0,0,2,0,0,0,0,0,0,49,17,0,5,0,0,1.684127,39,0
30500,-16,-16,1,1,0,115,14,0,0,2,0,0,0,0,0,0,1773,32,211,254,0,0,2.704971,98971,0
30501,-16,-16,0,0,0,34,6,0,0,0,0,0,0,0,0,0,380,1373,24,5,0,0,2.405904,1035,0
30502,-16,-16,1,0,0,104,1,0,0,2,0,0,0,0,0,0,2065,1120,25,198,0,0,3.617412,4327,0
30503,-16,-16,1,0,0,64,0,0,0,0,0,0,0,0,0,0,211,287,9,2,0,0,1.873298,5302,0
30504,-16,-16,0,0,0,75,8,0,0,0,0,0,0,0,0,0,218,250,0,3,0,1,2.795894,8349,0
30505,-16,-16,0,1,0,83,0,0,1,4,0,0,1,0,0,0,1503,38,0,14,0,0,2.398725,91907,0
30506,-16,-16,0,0,1,62,0,0,0,0,0,0,0,0,0,0,1017,483,7,60,0,0,3.836675,16137,0
30507,-16,-16,1,1,0,71,0,0,0,0,0,0,0,0,0,0,4778,3931,0,41,0,0,1.4238,89830,0
30508,-16,-16,0,0,1,109,0,0,0,0,0,0,0,0,0,0,1343,1995,2,31,0,0,1.813899,25353,0
30509,-8.51519,-8.31501,0,1,0,116,6,0,0,5,0,0,0,0,0,0,703,463,0,6,0,0,1.760237,15229,0
30510,-16,-16,0,0,1,96,0,0,0,1,0,0,0,0,0,0,1530,1185,20,9,0,1,1.664353,52319,0
30511,-9.09215,-8.85858,1,1,0,118,7,0,1,3,0,0,1,0,0,0,4508,4402,6,179,0,0,3.415285,3851,0
30512,-7.05548,-7.38242,0,1,0,108,1,0,2,2,1,1,0,0,0,0,370,693,219,17,0,1,1.886979,12369,1
30513,-16,-16,0,0,0,26,16,0,0,1,0,0,0,0,0,0,139,115,0,2,0,0,2.600938,650,0
30514,-10.8365,-10.4084,0,1,0,116,0,0,0,1,0,0,0,0,0,0,1264,987,0,22,0,1,2.820927,15005,0
30515,-16,-16,1,1,0,78,1,0,1,2,0,2,0,0,0,0,104218,0,902,2306,0,0,2.812825,53546,0
30516,-10.7899,-10.3723,0,0,0,44,5,0,0,0,0,0,0,0,0,0,146,86,3,0,0,1,2.147947,985,0
30517,-16,-16,0,1,0,116,11,0,1,3,2,0,0,0,0,0,109,78,0,0,0,0,1.160919,22367,0
30518,-16,-16,0,1,0,109,1,0,0,0,0,0,0,0,0,0,10,35,0,0,0,0,1.1116,42,0
30519,-16,-16,0,0,1,38,0,0,0,0,0,0,0,0,0,0,17918,4081,155,426,0,1,2.968081,145081,0
30520,-16,-16,0,0,1,94,0,0,1,1,0,0,1,0,0,0,243,214,25,8,0,0,2.1639,29172,0
30521,-16,-16,0,0,0,140,2,0,0,2,0,0,0,0,0,0,94,477,0,3,0,0,1.428875,1850,0
30522,-16,-16,0,1,0,116,4,0,1,3,0,0,2,0,0,0,122,0,0,1,0,0,1.245921,6523,0
30523,-16,-16,0,0,1,79,0,0,0,0,0,0,0,0,0,0,146,294,26,0,0,1,1.128224,459,0
30524,-16,-16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,774,295,0,6,0,1,2.427331,66300,0
30525,-8.52631,-7.14552,0,1,0,39,2,1,0,1,0,0,0,0,0,0,3522,3857,140,133,0,0,3.676465,53345,0
